"standID","stand","year","def_sum_lag","def_spr","def_sum","def_fal","snow","ysi"
1,"A1",1897,4.58612055502535,4.1242106999251,0,0.353031985222763,135.119074722604,-13
1,"A1",1898,0,6.00181568935751,0.013890059862149,1.26065529124645,58.6357886173409,-12
1,"A1",1899,0.013890059862149,2.56036352643803,0.000493218453144095,0.776777787772173,67.4421447288795,-11
1,"A1",1900,0.000493218453144095,15.4057164456006,24.4916909225824,0.648963902127167,39.0559110377115,-10
1,"A1",1901,24.4916909225824,7.18802884854235,4.72372909532795,0.638880838115142,42.9419948924947,-9
1,"A1",1902,4.72372909532795,8.25126385401148,0.0888637893427197,0.750348233786942,52.7910103285679,-8
1,"A1",1903,0.0888637893427197,6.65915228918669,7.9664133590637,1.28912040308779,99.944236926342,-7
1,"A1",1904,7.9664133590637,11.0118613334465,0,0.609788013035835,69.9593713588418,-6
1,"A1",1905,0,7.48484673255223,0,1.48789584343903,40.610671741049,-5
1,"A1",1906,0,4.80389776533564,6.81385765467696,1.09197636230262,76.0539239952543,-4
1,"A1",1907,6.81385765467696,18.6591703071522,1.38899552250766,1.06746052921549,116.526595603279,-3
1,"A1",1908,1.38899552250766,7.08137577151159,10.2826638901917,1.62621900390731,38.0662990423635,-2
1,"A1",1909,10.2826638901917,34.4818202829775,8.17008869399284,7.53735106262466,72.9757142748151,-1
1,"A1",1910,8.17008869399284,0.386622206811711,68.7111708832946,1.35445105098807,68.1356802940878,0
1,"A1",1911,68.7111708832946,17.3474659535145,0.760548871849129,10.7777538693129,51.4796544139866,1
1,"A1",1912,0.760548871849129,4.36683903107119,14.3931192892241,1.02026829199431,54.6667347431554,2
1,"A1",1913,14.3931192892241,6.32019542866594,2.41807711407951,4.66370543474812,32.3314277103969,3
1,"A1",1914,2.41807711407951,6.17789777754972,6.98836761671572,0.786354567264578,45.9659765320843,4
1,"A1",1915,6.98836761671572,7.64304559692942,8.21920191081558,1.69408625925731,37.707143511091,5
1,"A1",1916,8.21920191081558,4.8515954589009,25.3746919546678,1.14022676494699,115.042400080866,6
1,"A1",1917,25.3746919546678,4.79500621682654,19.0999119906273,1.08059648776868,53.0803737533008,7
1,"A1",1918,19.0999119906273,19.428761574359,28.7793683594901,11.4303292105413,75.4003207659827,8
1,"A1",1919,28.7793683594901,13.5387104410813,0,14.4323478408996,62.6163351629814,9
1,"A1",1920,0,18.9301751805237,5.90453371678133,0.588674062889495,113.46620357781,10
1,"A1",1921,5.90453371678133,9.732085773933,18.4412714456833,3.23137761530248,48.8052857297002,11
1,"A1",1922,18.4412714456833,13.739667745574,16.8518418709649,13.0506726743435,58.8169894099048,12
1,"A1",1923,16.8518418709649,8.30517960930429,7.10719119350214,10.4786207593443,100.020829145481,13
1,"A1",1924,7.10719119350214,14.3377330128236,0,18.7479992269297,35.2928499210242,14
1,"A1",1925,0,8.15609117714933,2.78787380131297,0.835155019223983,32.5314288820539,15
1,"A1",1926,2.78787380131297,7.44476302170416,0.0246381995809107,5.42070698904548,75.5101075933187,16
1,"A1",1927,0.0246381995809107,6.80505989778099,0.000653843819231762,0.559281369444442,86.1333045252742,17
1,"A1",1928,0.000653843819231762,15.9983406466259,0,1.25252027250792,79.4472685912244,18
1,"A1",1929,0,7.2935814146819,39.3109775655701,1.34767344241832,43.3155440922854,19
1,"A1",1930,39.3109775655701,9.82458630736387,56.4478766713546,3.64902674508957,48.9705866857706,20
1,"A1",1931,56.4478766713546,15.3974321856487,11.1014080486975,8.6322729288966,55.7130917264288,21
1,"A1",1932,11.1014080486975,4.38542292241114,3.67895273154915,0,70.9402921318383,22
1,"A1",1933,3.67895273154915,5.58910706528245,71.8225754271257,4.53114674486283,97.1693083673045,23
1,"A1",1934,71.8225754271257,10.4193384911575,15.353882666077,5.92435312112056,93.2573858772755,24
1,"A1",1935,15.353882666077,6.88010000246644,0,1.45572564783389,91.4318357215182,25
1,"A1",1936,0,17.4975597675362,55.4880412990633,0.569061038150143,79.4299104817986,26
1,"A1",1937,55.4880412990633,12.0925366699458,6.27077970235606,20.82345032187,108.293434537114,27
1,"A1",1938,6.27077970235606,10.025109988886,11.4917182345655,1.9575999035853,69.0592525294641,28
1,"A1",1939,11.4917182345655,12.0700929157152,18.1857087972621,29.2534860636496,109.517829082638,29
1,"A1",1940,18.1857087972621,6.03041689423438,3.23213583806628,1.47737361699889,39.2919526732301,30
1,"A1",1941,3.23213583806628,7.80471852403717,11.6055244604903,6.69693641472605,72.3257127489363,31
1,"A1",1942,11.6055244604903,9.36024871302686,0.85895272328645,1.15674188932927,27.1914284569877,32
1,"A1",1943,0.85895272328645,4.1279057996788,7.39421089321472,0.929421189195439,59.523917839743,33
1,"A1",1944,7.39421089321472,5.92227953148128,0,0.785592775782185,42.9269136555773,34
1,"A1",1945,0,14.3997114663075,0,5.99582055278853,87.4948334085838,35
1,"A1",1946,0,5.57575534572943,13.9623394361478,2.26576566626522,57.0745503552201,36
1,"A1",1947,13.9623394361478,5.55427252080685,13.3830685531999,0.96363033898579,72.8590272570143,37
1,"A1",1948,13.3830685531999,6.90882120563765,0.917994102601388,3.15994025690452,81.9552745258516,38
1,"A1",1949,0.917994102601388,12.4244184628301,0,27.5072220289667,76.8170014603178,39
1,"A1",1950,0,17.0124736377516,0,2.08928758531347,108.351427623204,40
1,"A1",1951,0,4.53994406927745,5.4620557534204,0.708476923111616,84.9204893984921,41
1,"A1",1952,5.4620557534204,14.3080695608917,0,0.597208761437781,51.9350770794194,42
1,"A1",1953,0,15.5648574296084,0,24.3938574886396,63.926349657373,43
1,"A1",1954,0,9.00416023820539,20.7821640620504,5.79459824121946,86.0806562364643,44
1,"A1",1955,20.7821640620504,8.46029798619646,5.41059978674321,6.45880664771068,49.4392764531823,45
1,"A1",1956,5.41059978674321,4.88919123157363,34.0058707917103,0.600654608491483,86.7970373452936,46
1,"A1",1957,34.0058707917103,13.4044437569206,6.6245323716436,11.7041226859071,63.8826653231013,47
1,"A1",1958,6.6245323716436,8.57002995186436,0,1.09573586641072,53.8045013341439,48
1,"A1",1959,0,7.8290102265037,1.16512011134188,2.87819455156954,74.6628617972592,49
1,"A1",1960,1.16512011134188,4.60496875181205,11.6290449375892,0.463558490570123,53.6303235752771,50
1,"A1",1961,11.6290449375892,15.6702284750757,71.1402955799398,8.21796088750421,70.3181209480283,51
1,"A1",1962,71.1402955799398,7.04659850264681,0.03010731293467,1.1185445405912,66.8755497856214,52
1,"A1",1963,0.03010731293467,10.9138168877068,0,7.74252540735505,34.5251391032387,53
1,"A1",1964,0,9.63466520913256,14.7623152464532,11.1292871478562,58.2798461744343,54
1,"A1",1965,14.7623152464532,4.3808678888219,0.0455357539734678,2.02235747996209,71.0040169114563,55
1,"A1",1966,0.0455357539734678,7.57488767867127,2.04647734080635,0.941788444536728,140.135384343922,56
1,"A1",1967,2.04647734080635,5.77265410188329,2.76507206645527,4.57238529943107,69.4640273262316,57
1,"A1",1968,2.76507206645527,13.8074706092739,0,11.6430949066433,49.8912655617571,58
1,"A1",1969,0,5.73003106604038,0.686193176913373,1.12912916334713,83.4625509392293,59
1,"A1",1970,0.686193176913373,5.2277732163096,43.2252312660924,1.01221807502559,81.8907890444373,60
1,"A1",1971,43.2252312660924,5.33095965176082,7.14617364787537,0.978450405340539,90.1729444694333,61
1,"A1",1972,7.14617364787537,4.84257398984247,1.29612713367254,0.981847800869538,92.2129284851497,62
1,"A1",1973,1.29612713367254,7.36944535971701,0,0.903821279313751,49.1446264082276,63
1,"A1",1974,0,5.326181081012,4.41122566200238,1.01994493127514,57.457613290881,64
1,"A1",1975,4.41122566200238,13.6863659258765,1.57853944545055,1.15042461284236,124.94563619377,65
1,"A1",1976,1.57853944545055,16.9274727617706,38.7461464849415,1.32454979367803,73.2642844063895,66
1,"A1",1977,38.7461464849415,20.0501902883285,1.53980138352434,45.0564986191473,35.8877350895616,67
1,"A1",1978,1.53980138352434,5.57601073336935,0.0191271861264018,0.992105502877507,102.218049395751,68
1,"A1",1979,0.0191271861264018,6.67941220566466,1.53147271968482,2.67060547200168,85.8078731292097,69
1,"A1",1980,1.53147271968482,12.6690933405396,14.5789489742203,1.29522197256569,50.6783721073138,70
1,"A1",1981,14.5789489742203,8.54787002394388,17.7672498742074,1.09254594745556,57.5390464970121,71
1,"A1",1982,17.7672498742074,4.98151696878947,0.0335229455853749,0.676886646749264,62.2059227862643,72
1,"A1",1983,0.0335229455853749,8.56176728863827,2.07319078623925,0.776777787772173,83.5412144961699,73
1,"A1",1984,2.07319078623925,5.57217582992231,23.6119966649785,1.18718793270641,75.1887608849637,74
1,"A1",1985,23.6119966649785,8.12248552884567,0.16900576754612,1.00581665517558,56.3630327898443,75
1,"A1",1986,0.16900576754612,6.8334711931116,0,0.50859446933112,64.7191032891083,76
1,"A1",1987,0,10.2743675028915,12.0888319833716,0.734155032919495,55.8363321402444,77
1,"A1",1988,12.0888319833716,7.96812716482069,6.31183977498733,2.80273400995253,49.7518842774893,78
1,"A1",1989,6.31183977498733,4.82642213282406,17.0488211565946,1.03399405264678,103.966527968525,79
1,"A1",1990,17.0488211565946,7.08952917112317,24.6718194462543,0.646699213774198,47.9711343366854,80
1,"A1",1991,24.6718194462543,7.71800936002796,19.8932190328921,1.46824537382582,49.8531069052665,81
1,"A1",1992,19.8932190328921,7.3609328552122,0,0.618606114503204,105.052987499116,82
1,"A1",1993,0,8.9738752527751,0,2.95316179708001,67.6114708504602,83
1,"A1",1994,0,6.57180498319099,0.000189887285008202,0.70196198664625,71.9551260152026,84
1,"A1",1995,0.000189887285008202,15.1335693737786,23.3538122822807,1.37287389443872,70.3059684660999,85
1,"A1",1996,23.3538122822807,15.3377681475039,0.137537216794158,0.446539453367707,111.588042015513,86
1,"A1",1997,0.137537216794158,4.45093444576226,6.72076370674174,0.513938535887927,134.064712543705,87
1,"A1",1998,6.72076370674174,8.48134883291808,5.71815138923488,0.7262966569263,54.0033347129285,88
1,"A1",1999,5.71815138923488,8.00384756233063,0,1.18233207948373,73.8318349619863,89
1,"A1",2000,0,10.9573391137187,0.00559536935671664,1.40104841239755,33.1755662602062,90
1,"A1",2001,0.00559536935671664,5.82120231334382,0.632701411163931,1.11757737471245,82.7215350418719,91
1,"A1",2002,0.632701411163931,3.72763820338383,0.463686635714637,1.40416622583171,43.3792406834313,92
1,"A1",2003,0.463686635714637,5.43930001603151,6.1732579189675,0.745585242836891,58.1597832820036,93
1,"A1",2004,6.1732579189675,7.37606930213861,6.01940255172343,0.822363774404524,74.8829042697307,94
1,"A1",2005,6.01940255172343,5.84490336960791,7.88358691388132,1.4387214471774,64.6342857905797,95
